UserID,UserName,Age,Gender,Location,LastLogin,PurchaseAmount,PurchaseCategory,ReviewScore,LoginFrequency
766,User_766,43,Female,Location_66,2023-05-14,525,Food,4,Daily
767,User_767,64,Male,Location_67,2023-12-16,284,Electronics,1,Weekly
768,User_768,68,Male,Location_68,2023-04-15,941,Clothing,2,Weekly
769,User_769,61,Female,Location_69,2023-11-22,56,Books,4,Weekly
770,User_770,70,Male,Location_70,2023-07-04,371,Clothing,3,Daily
771,User_771,59,Female,Location_71,2023-03-29,155,Clothing,5,Weekly
772,User_772,64,Female,Location_72,2023-01-09,121,Food,5,Monthly
773,User_773,18,Female,Location_73,2023-12-09,165,Food,3,Weekly
774,User_774,30,Female,Location_74,2023-04-25,64,Books,5,Monthly
775,User_775,27,Male,Location_75,2023-05-11,633,Food,5,Weekly
776,User_776,36,Female,Location_76,2023-06-28,723,Electronics,2,Monthly
777,User_777,22,Female,Location_77,2023-11-28,413,Books,4,Weekly
778,User_778,25,Female,Location_78,2023-01-22,209,Food,1,Weekly
779,User_779,21,Male,Location_79,2023-10-17,593,Home & Garden,4,Monthly
780,User_780,66,Female,Location_80,2023-12-15,879,Electronics,3,Weekly
781,User_781,30,Male,Location_81,2023-09-28,437,Clothing,2,Weekly
782,User_782,55,Male,Location_82,2023-11-14,950,Electronics,3,Weekly
783,User_783,70,Female,Location_83,2023-03-14,632,Electronics,4,Daily
784,User_784,63,Male,Location_84,2024-01-01,696,Electronics,2,Daily
785,User_785,66,Male,Location_85,2023-09-10,684,Home & Garden,2,Weekly
786,User_786,63,Female,Location_86,2023-01-02,683,Electronics,4,Weekly
787,User_787,36,Female,Location_87,2023-12-28,84,Home & Garden,1,Daily
788,User_788,69,Male,Location_88,2023-09-28,385,Home & Garden,4,Monthly
789,User_789,67,Female,Location_89,2023-08-27,847,Food,2,Weekly
790,User_790,25,Male,Location_90,2023-12-22,486,Home & Garden,2,Weekly
791,User_791,44,Female,Location_91,2023-03-22,824,Home & Garden,1,Monthly
792,User_792,67,Female,Location_92,2023-01-13,938,Books,1,Monthly
793,User_793,64,Female,Location_93,2023-01-05,221,Home & Garden,3,Monthly
794,User_794,47,Male,Location_94,2023-05-06,433,Electronics,3,Weekly
795,User_795,21,Male,Location_95,2023-12-19,424,Clothing,2,Monthly
796,User_796,28,Male,Location_96,2023-04-01,233,Home & Garden,3,Monthly
797,User_797,38,Female,Location_97,2023-11-21,889,Home & Garden,1,Daily
798,User_798,60,Male,Location_98,2023-06-11,185,Food,3,Monthly
799,User_799,19,Female,Location_99,2023-11-11,907,Food,3,Weekly
800,User_800,38,Female,Location_0,2023-09-16,938,Electronics,2,Weekly
801,User_801,34,Male,Location_1,2023-08-10,904,Books,4,Daily
802,User_802,60,Female,Location_2,2023-05-04,114,Home & Garden,4,Weekly
803,User_803,68,Male,Location_3,2023-12-18,379,Clothing,5,Weekly
804,User_804,46,Female,Location_4,2023-07-21,713,Home & Garden,5,Daily
805,User_805,44,Male,Location_5,2023-09-09,129,Books,2,Monthly
806,User_806,41,Female,Location_6,2023-08-22,311,Books,2,Monthly
807,User_807,70,Female,Location_7,2023-03-04,193,Clothing,4,Weekly
808,User_808,66,Male,Location_8,2023-03-02,120,Electronics,2,Daily
809,User_809,20,Male,Location_9,2023-04-22,896,Home & Garden,1,Monthly
810,User_810,56,Female,Location_10,2023-03-07,330,Home & Garden,2,Weekly
811,User_811,27,Male,Location_11,2023-10-24,879,Food,3,Monthly
812,User_812,20,Female,Location_12,2023-01-06,479,Electronics,2,Weekly
813,User_813,70,Female,Location_13,2023-04-04,672,Clothing,4,Monthly
814,User_814,62,Female,Location_14,2023-04-04,421,Home & Garden,1,Monthly
815,User_815,59,Female,Location_15,2023-04-10,15,Books,5,Weekly
816,User_816,43,Female,Location_16,2023-12-27,887,Electronics,1,Monthly
817,User_817,54,Male,Location_17,2023-10-26,45,Books,1,Weekly
818,User_818,44,Male,Location_18,2023-07-19,887,Books,3,Daily
819,User_819,22,Male,Location_19,2023-04-02,813,Home & Garden,1,Monthly
820,User_820,59,Female,Location_20,2023-09-29,646,Clothing,2,Daily
821,User_821,28,Male,Location_21,2023-03-20,626,Clothing,4,Weekly
822,User_822,30,Male,Location_22,2023-11-15,205,Clothing,1,Monthly
823,User_823,58,Male,Location_23,2023-03-30,166,Home & Garden,1,Monthly
824,User_824,51,Female,Location_24,2023-11-07,613,Food,2,Monthly
825,User_825,55,Male,Location_25,2023-02-05,773,Clothing,1,Daily
826,User_826,57,Male,Location_26,2023-09-15,147,Books,5,Monthly
827,User_827,50,Male,Location_27,2023-12-01,309,Books,1,Monthly
828,User_828,51,Female,Location_28,2023-10-10,653,Food,1,Weekly
829,User_829,44,Male,Location_29,2023-10-27,117,Electronics,1,Monthly
830,User_830,53,Female,Location_30,2023-08-07,917,Home & Garden,5,Monthly
831,User_831,43,Female,Location_31,2023-07-26,957,Home & Garden,5,Daily
832,User_832,68,Male,Location_32,2023-04-01,480,Books,5,Daily
833,User_833,42,Female,Location_33,2023-03-12,628,Clothing,5,Monthly
834,User_834,36,Male,Location_34,2023-11-01,756,Clothing,1,Daily
835,User_835,38,Female,Location_35,2023-09-26,142,Food,2,Monthly
836,User_836,48,Male,Location_36,2023-05-02,679,Electronics,4,Monthly
837,User_837,46,Male,Location_37,2023-05-10,326,Clothing,4,Monthly
838,User_838,26,Female,Location_38,2023-05-24,438,Clothing,1,Monthly
839,User_839,36,Male,Location_39,2023-09-01,12,Books,3,Monthly
840,User_840,43,Female,Location_40,2023-06-25,79,Clothing,4,Daily
841,User_841,42,Male,Location_41,2023-06-11,569,Home & Garden,5,Weekly
842,User_842,57,Female,Location_42,2023-10-13,214,Clothing,3,Monthly
843,User_843,60,Female,Location_43,2023-08-20,667,Clothing,2,Monthly
844,User_844,46,Female,Location_44,2023-03-06,89,Electronics,3,Monthly
845,User_845,42,Female,Location_45,2023-07-27,706,Home & Garden,2,Monthly
846,User_846,36,Female,Location_46,2023-10-17,563,Food,3,Daily
847,User_847,21,Male,Location_47,2023-07-04,930,Home & Garden,4,Monthly
848,User_848,62,Male,Location_48,2023-10-03,735,Food,5,Weekly
849,User_849,37,Female,Location_49,2023-08-20,626,Electronics,2,Weekly
850,User_850,63,Male,Location_50,2023-09-03,525,Electronics,2,Monthly
851,User_851,18,Male,Location_51,2023-08-24,710,Books,3,Monthly
852,User_852,28,Female,Location_52,2023-07-31,824,Electronics,5,Monthly
853,User_853,21,Female,Location_53,2023-05-08,378,Clothing,1,Weekly
854,User_854,24,Female,Location_54,2023-03-26,169,Home & Garden,2,Daily
855,User_855,45,Female,Location_55,2023-12-19,464,Food,5,Daily
856,User_856,53,Male,Location_56,2023-05-27,829,Home & Garden,1,Daily
857,User_857,24,Male,Location_57,2023-10-31,107,Home & Garden,2,Weekly
858,User_858,37,Female,Location_58,2023-11-05,185,Home & Garden,5,Weekly
859,User_859,52,Male,Location_59,2023-03-14,277,Home & Garden,2,Daily
860,User_860,68,Male,Location_60,2023-09-16,881,Home & Garden,4,Monthly
861,User_861,68,Female,Location_61,2023-02-10,328,Electronics,5,Monthly
862,User_862,56,Male,Location_62,2023-03-02,658,Home & Garden,3,Daily
863,User_863,38,Male,Location_63,2023-12-07,200,Home & Garden,3,Daily
864,User_864,61,Female,Location_64,2023-04-08,141,Food,1,Weekly
865,User_865,18,Male,Location_65,2023-11-10,961,Home & Garden,4,Weekly
866,User_866,54,Male,Location_66,2023-02-09,117,Home & Garden,1,Weekly
867,User_867,63,Male,Location_67,2023-04-23,832,Home & Garden,3,Daily
868,User_868,59,Female,Location_68,2023-10-20,753,Clothing,5,Daily
869,User_869,20,Female,Location_69,2023-10-21,179,Clothing,4,Monthly
870,User_870,51,Male,Location_70,2023-08-10,320,Clothing,2,Weekly
871,User_871,30,Female,Location_71,2023-01-15,291,Home & Garden,2,Monthly
872,User_872,33,Male,Location_72,2023-01-16,887,Electronics,5,Monthly
873,User_873,51,Female,Location_73,2023-04-22,400,Clothing,3,Monthly
874,User_874,41,Male,Location_74,2023-05-17,81,Books,1,Weekly
875,User_875,30,Female,Location_75,2023-03-13,754,Clothing,3,Daily
876,User_876,23,Male,Location_76,2023-07-09,969,Food,5,Weekly
877,User_877,56,Male,Location_77,2023-06-27,359,Electronics,3,Weekly
878,User_878,19,Female,Location_78,2023-12-26,776,Food,1,Weekly
879,User_879,28,Male,Location_79,2023-09-04,975,Food,1,Monthly
880,User_880,24,Male,Location_80,2023-12-31,560,Clothing,4,Monthly
881,User_881,24,Female,Location_81,2023-06-24,973,Food,4,Monthly
882,User_882,56,Female,Location_82,2023-06-22,273,Food,4,Daily
883,User_883,56,Male,Location_83,2023-08-29,380,Electronics,3,Daily
884,User_884,29,Male,Location_84,2023-03-30,949,Clothing,2,Daily
885,User_885,68,Male,Location_85,2023-03-05,929,Electronics,3,Daily
886,User_886,39,Female,Location_86,2023-04-20,226,Home & Garden,1,Weekly
887,User_887,68,Female,Location_87,2023-06-01,807,Clothing,4,Monthly
888,User_888,68,Male,Location_88,2023-07-21,317,Food,5,Monthly
889,User_889,69,Male,Location_89,2023-07-31,923,Clothing,2,Weekly
890,User_890,20,Male,Location_90,2023-08-06,706,Clothing,3,Weekly
891,User_891,30,Male,Location_91,2023-01-26,309,Home & Garden,2,Monthly
892,User_892,47,Female,Location_92,2023-05-15,939,Electronics,5,Monthly
893,User_893,27,Male,Location_93,2023-11-28,826,Clothing,4,Daily
894,User_894,69,Male,Location_94,2023-05-05,728,Clothing,4,Daily
895,User_895,26,Female,Location_95,2023-11-01,884,Books,1,Weekly
896,User_896,23,Female,Location_96,2023-07-30,436,Clothing,3,Monthly
897,User_897,70,Female,Location_97,2023-05-18,730,Electronics,1,Monthly
898,User_898,61,Female,Location_98,2023-10-20,249,Books,2,Daily
899,User_899,19,Male,Location_99,2023-02-07,139,Food,5,Daily
900,User_900,61,Male,Location_0,2023-11-10,372,Food,5,Monthly
901,User_901,33,Female,Location_1,2023-10-09,575,Clothing,1,Weekly
902,User_902,30,Female,Location_2,2023-02-17,458,Electronics,1,Daily
903,User_903,65,Male,Location_3,2023-11-14,765,Clothing,2,Monthly
904,User_904,30,Male,Location_4,2023-03-08,393,Food,4,Weekly
905,User_905,39,Male,Location_5,2023-08-13,66,Clothing,5,Monthly
906,User_906,36,Female,Location_6,2023-04-11,153,Clothing,1,Monthly
907,User_907,43,Female,Location_7,2023-07-30,346,Food,5,Monthly
908,User_908,31,Female,Location_8,2023-10-03,210,Food,4,Weekly
909,User_909,48,Male,Location_9,2023-11-28,371,Books,5,Weekly
910,User_910,46,Male,Location_10,2023-02-09,670,Books,4,Monthly
911,User_911,62,Male,Location_11,2023-11-25,711,Electronics,4,Monthly
912,User_912,59,Female,Location_12,2023-12-26,201,Electronics,3,Weekly
913,User_913,39,Female,Location_13,2023-02-21,832,Food,2,Monthly
914,User_914,24,Male,Location_14,2023-10-08,437,Electronics,5,Monthly
915,User_915,54,Male,Location_15,2023-12-29,419,Electronics,4,Weekly
916,User_916,66,Female,Location_16,2023-10-18,138,Books,5,Daily
917,User_917,58,Female,Location_17,2023-05-12,133,Food,1,Weekly
918,User_918,44,Female,Location_18,2023-04-09,315,Books,2,Daily
919,User_919,48,Male,Location_19,2023-10-15,433,Clothing,2,Daily
920,User_920,23,Male,Location_20,2023-06-04,396,Food,1,Weekly
921,User_921,33,Female,Location_21,2023-03-25,208,Home & Garden,1,Daily
922,User_922,55,Male,Location_22,2023-01-03,909,Electronics,5,Monthly
923,User_923,55,Female,Location_23,2023-04-21,808,Electronics,3,Weekly
924,User_924,67,Male,Location_24,2023-10-13,791,Food,5,Daily
925,User_925,49,Male,Location_25,2023-07-22,798,Home & Garden,5,Daily
926,User_926,50,Male,Location_26,2023-11-10,894,Food,4,Weekly
927,User_927,66,Female,Location_27,2023-10-13,341,Electronics,5,Weekly
928,User_928,34,Male,Location_28,2023-06-27,277,Electronics,2,Monthly
929,User_929,50,Female,Location_29,2023-09-24,655,Food,3,Daily
930,User_930,28,Male,Location_30,2023-08-27,890,Clothing,1,Weekly
931,User_931,30,Female,Location_31,2023-07-31,666,Books,2,Daily
932,User_932,47,Female,Location_32,2023-11-11,471,Food,1,Daily
933,User_933,18,Female,Location_33,2023-01-31,200,Clothing,4,Daily
934,User_934,47,Female,Location_34,2023-03-24,402,Home & Garden,5,Weekly
935,User_935,44,Female,Location_35,2023-08-22,37,Electronics,4,Monthly
936,User_936,57,Male,Location_36,2023-01-08,912,Electronics,1,Daily
937,User_937,40,Male,Location_37,2023-06-02,374,Food,5,Weekly
938,User_938,37,Female,Location_38,2023-09-20,768,Home & Garden,5,Daily
939,User_939,23,Female,Location_39,2023-05-05,564,Food,4,Monthly
940,User_940,54,Female,Location_40,2023-03-28,654,Books,1,Daily
941,User_941,37,Male,Location_41,2023-01-03,755,Food,3,Monthly
942,User_942,54,Female,Location_42,2023-09-16,409,Electronics,4,Weekly
943,User_943,23,Male,Location_43,2023-12-10,966,Electronics,2,Weekly
944,User_944,46,Female,Location_44,2023-01-18,394,Clothing,2,Weekly
945,User_945,30,Male,Location_45,2023-11-19,177,Books,2,Daily
946,User_946,44,Female,Location_46,2023-12-26,559,Clothing,1,Monthly
947,User_947,67,Male,Location_47,2023-06-10,528,Books,2,Daily
948,User_948,37,Male,Location_48,2023-08-09,765,Electronics,2,Monthly
949,User_949,30,Female,Location_49,2023-08-29,615,Food,5,Weekly
950,User_950,56,Female,Location_50,2023-04-02,836,Electronics,5,Daily
951,User_951,25,Female,Location_51,2023-05-06,889,Clothing,5,Weekly
952,User_952,70,Female,Location_52,2023-08-24,931,Clothing,1,Weekly
953,User_953,34,Male,Location_53,2023-12-05,598,Food,2,Monthly
954,User_954,47,Male,Location_54,2023-05-11,74,Home & Garden,4,Monthly
955,User_955,18,Male,Location_55,2023-06-08,968,Electronics,2,Monthly
956,User_956,41,Male,Location_56,2023-11-11,958,Clothing,5,Daily
957,User_957,33,Male,Location_57,2023-05-31,60,Home & Garden,2,Weekly
958,User_958,28,Male,Location_58,2023-02-16,187,Home & Garden,5,Daily
959,User_959,21,Female,Location_59,2023-07-27,422,Electronics,2,Monthly
960,User_960,21,Male,Location_60,2023-12-19,977,Clothing,1,Monthly
961,User_961,34,Male,Location_61,2023-01-18,459,Home & Garden,3,Monthly
962,User_962,66,Male,Location_62,2023-05-04,630,Clothing,3,Weekly
963,User_963,27,Female,Location_63,2023-07-11,762,Home & Garden,2,Weekly
964,User_964,38,Male,Location_64,2023-07-12,60,Electronics,4,Monthly
965,User_965,70,Female,Location_65,2023-09-26,401,Electronics,2,Weekly
966,User_966,55,Male,Location_66,2023-04-16,804,Clothing,2,Weekly
967,User_967,66,Male,Location_67,2023-08-16,690,Electronics,3,Daily
968,User_968,35,Female,Location_68,2023-10-30,327,Books,2,Daily
969,User_969,27,Male,Location_69,2023-04-02,698,Electronics,2,Monthly
970,User_970,62,Male,Location_70,2023-06-15,504,Food,5,Monthly
971,User_971,33,Female,Location_71,2023-09-04,160,Electronics,2,Weekly
972,User_972,56,Female,Location_72,2023-02-21,792,Clothing,5,Daily
973,User_973,32,Male,Location_73,2023-06-14,329,Home & Garden,1,Daily
974,User_974,51,Male,Location_74,2023-05-08,489,Books,4,Monthly
975,User_975,22,Female,Location_75,2023-12-20,863,Clothing,2,Daily
976,User_976,34,Female,Location_76,2023-07-28,574,Clothing,5,Weekly
977,User_977,54,Female,Location_77,2023-10-15,401,Home & Garden,5,Daily
978,User_978,25,Female,Location_78,2023-01-06,46,Home & Garden,2,Daily
979,User_979,41,Male,Location_79,2023-10-16,474,Food,3,Monthly
980,User_980,45,Male,Location_80,2023-08-17,720,Clothing,3,Daily
981,User_981,64,Female,Location_81,2023-06-27,244,Books,2,Monthly
982,User_982,25,Male,Location_82,2023-10-17,414,Food,2,Monthly
983,User_983,40,Female,Location_83,2023-05-17,560,Food,3,Daily
984,User_984,52,Female,Location_84,2023-07-28,398,Books,2,Monthly
985,User_985,48,Male,Location_85,2023-09-14,154,Home & Garden,2,Weekly
986,User_986,34,Female,Location_86,2023-10-18,748,Home & Garden,3,Monthly
987,User_987,45,Female,Location_87,2023-02-20,121,Clothing,5,Monthly
988,User_988,65,Male,Location_88,2023-08-11,194,Food,1,Daily
989,User_989,65,Male,Location_89,2023-07-25,261,Books,2,Daily
990,User_990,68,Female,Location_90,2023-04-22,889,Books,3,Monthly
991,User_991,29,Male,Location_91,2023-06-07,792,Books,2,Monthly
992,User_992,41,Male,Location_92,2023-09-15,753,Food,2,Monthly
993,User_993,32,Male,Location_93,2023-09-09,137,Electronics,5,Weekly
994,User_994,57,Male,Location_94,2023-12-21,25,Electronics,1,Daily
995,User_995,48,Male,Location_95,2023-04-05,482,Clothing,2,Weekly
996,User_996,44,Male,Location_96,2023-03-26,664,Food,1,Daily
997,User_997,52,Female,Location_97,2023-03-30,916,Food,3,Daily
998,User_998,35,Male,Location_98,2023-08-04,768,Electronics,3,Weekly
999,User_999,53,Female,Location_99,2023-04-26,270,Home & Garden,4,Weekly
1000,User_1000,25,Female,Location_0,2023-01-19,606,Electronics,5,Daily
