SensorID,Timestamp,SensorType,Value,Location
4784,2024-07-18 07:00:00,Humidity,88.58718755338208,Field3
4785,2024-07-18 08:00:00,SoilPH,27.584358865700075,Field1
4786,2024-07-18 09:00:00,Light,38.84453055363147,Field1
4787,2024-07-18 10:00:00,Temperature,81.11641411079984,Field4
4788,2024-07-18 11:00:00,Light,51.20743573899961,Field1
4789,2024-07-18 12:00:00,SoilPH,46.33833516626078,Field3
4790,2024-07-18 13:00:00,Light,73.32541902296661,Field1
4791,2024-07-18 14:00:00,SoilPH,78.65087164960333,Field1
4792,2024-07-18 15:00:00,SoilPH,22.500890252140948,Field2
4793,2024-07-18 16:00:00,SoilMoisture,67.93909157359951,Field3
4794,2024-07-18 17:00:00,Humidity,96.41161959675976,Field1
4795,2024-07-18 18:00:00,Light,91.17489198967411,Field4
4796,2024-07-18 19:00:00,SoilPH,45.11084094075953,Field3
4797,2024-07-18 20:00:00,Light,11.245086679125505,Field2
4798,2024-07-18 21:00:00,Temperature,46.81883423872956,Field3
4799,2024-07-18 22:00:00,Humidity,73.21270337498524,Field1
4800,2024-07-18 23:00:00,Humidity,27.594363223731467,Field1
4801,2024-07-19 00:00:00,Temperature,8.920448525291658,Field1
4802,2024-07-19 01:00:00,Temperature,93.74447083486996,Field4
4803,2024-07-19 02:00:00,Light,14.893889541579753,Field1
4804,2024-07-19 03:00:00,SoilMoisture,8.283857452517662,Field3
4805,2024-07-19 04:00:00,Light,53.245595132771264,Field3
4806,2024-07-19 05:00:00,Light,38.48385473035138,Field4
4807,2024-07-19 06:00:00,SoilPH,87.69208949911739,Field2
4808,2024-07-19 07:00:00,Light,34.865307045373854,Field1
4809,2024-07-19 08:00:00,Humidity,26.78488972144778,Field4
4810,2024-07-19 09:00:00,SoilMoisture,74.76910941742997,Field4
4811,2024-07-19 10:00:00,Temperature,6.686341913494632,Field3
4812,2024-07-19 11:00:00,Humidity,87.88950411348397,Field3
4813,2024-07-19 12:00:00,Temperature,87.20035757205564,Field2
4814,2024-07-19 13:00:00,SoilPH,89.03969883530908,Field2
4815,2024-07-19 14:00:00,Light,81.21934582704691,Field2
4816,2024-07-19 15:00:00,SoilPH,68.75324547217775,Field3
4817,2024-07-19 16:00:00,Temperature,9.366632041552803,Field4
4818,2024-07-19 17:00:00,Light,43.513919123828934,Field1
4819,2024-07-19 18:00:00,Light,17.558380123073892,Field4
4820,2024-07-19 19:00:00,SoilPH,64.92491790519492,Field4
4821,2024-07-19 20:00:00,Temperature,27.8401472645336,Field4
4822,2024-07-19 21:00:00,SoilMoisture,95.93918306306739,Field2
4823,2024-07-19 22:00:00,SoilPH,91.49074938198208,Field2
4824,2024-07-19 23:00:00,Humidity,27.41539787402285,Field1
4825,2024-07-20 00:00:00,Humidity,11.816222437068813,Field1
4826,2024-07-20 01:00:00,Humidity,80.142029186024,Field4
4827,2024-07-20 02:00:00,Temperature,49.76609243773786,Field4
4828,2024-07-20 03:00:00,Humidity,91.55012245926972,Field4
4829,2024-07-20 04:00:00,Humidity,97.37645521831874,Field1
4830,2024-07-20 05:00:00,Light,62.655376713010554,Field3
4831,2024-07-20 06:00:00,Light,94.45583395454213,Field1
4832,2024-07-20 07:00:00,Light,96.8577480675663,Field1
4833,2024-07-20 08:00:00,Temperature,96.75752175033504,Field1
4834,2024-07-20 09:00:00,Humidity,1.6180227147469917,Field4
4835,2024-07-20 10:00:00,SoilPH,10.929979037590499,Field3
4836,2024-07-20 11:00:00,Humidity,1.1924549256126404,Field4
4837,2024-07-20 12:00:00,Light,33.14091113365405,Field1
4838,2024-07-20 13:00:00,Humidity,33.10070639794961,Field1
4839,2024-07-20 14:00:00,Light,56.204800269357676,Field2
4840,2024-07-20 15:00:00,Humidity,96.20645192323268,Field3
4841,2024-07-20 16:00:00,Temperature,68.98351039690597,Field3
4842,2024-07-20 17:00:00,SoilMoisture,43.27662737524409,Field3
4843,2024-07-20 18:00:00,SoilMoisture,50.15248757065339,Field4
4844,2024-07-20 19:00:00,Humidity,10.899144240066615,Field1
4845,2024-07-20 20:00:00,SoilPH,78.56324473210987,Field2
4846,2024-07-20 21:00:00,Humidity,63.37005663270309,Field3
4847,2024-07-20 22:00:00,Humidity,36.92606174916525,Field4
4848,2024-07-20 23:00:00,SoilMoisture,61.37949752372804,Field3
4849,2024-07-21 00:00:00,Humidity,92.1508676094194,Field2
4850,2024-07-21 01:00:00,Humidity,30.848201063885927,Field1
4851,2024-07-21 02:00:00,Light,95.36121180408877,Field3
4852,2024-07-21 03:00:00,Humidity,21.993251981866635,Field3
4853,2024-07-21 04:00:00,Light,62.03066608313227,Field3
4854,2024-07-21 05:00:00,Temperature,58.58943132687018,Field3
4855,2024-07-21 06:00:00,SoilPH,55.49454006388128,Field3
4856,2024-07-21 07:00:00,Humidity,37.76877409246687,Field3
4857,2024-07-21 08:00:00,Light,3.3705475088060988,Field3
4858,2024-07-21 09:00:00,Light,46.12353109432939,Field1
4859,2024-07-21 10:00:00,Humidity,46.77942803291697,Field3
4860,2024-07-21 11:00:00,SoilMoisture,14.16837773183255,Field4
4861,2024-07-21 12:00:00,SoilMoisture,67.22314428102801,Field3
4862,2024-07-21 13:00:00,Humidity,39.70310864345096,Field3
4863,2024-07-21 14:00:00,Humidity,80.76009047836418,Field2
4864,2024-07-21 15:00:00,SoilMoisture,86.20535757780429,Field2
4865,2024-07-21 16:00:00,Humidity,29.1624714119583,Field2
4866,2024-07-21 17:00:00,Humidity,20.733962887973924,Field1
4867,2024-07-21 18:00:00,SoilMoisture,74.59865386004061,Field1
4868,2024-07-21 19:00:00,Light,92.86169404713951,Field2
4869,2024-07-21 20:00:00,Temperature,39.681375599408256,Field1
4870,2024-07-21 21:00:00,Humidity,18.61377338072867,Field4
4871,2024-07-21 22:00:00,SoilMoisture,27.906147245880643,Field2
4872,2024-07-21 23:00:00,Humidity,32.730362224526864,Field3
4873,2024-07-22 00:00:00,Humidity,18.465145830591055,Field3
4874,2024-07-22 01:00:00,Light,43.95503400988135,Field3
4875,2024-07-22 02:00:00,Temperature,16.875875952297125,Field2
4876,2024-07-22 03:00:00,Humidity,72.5660966956777,Field3
4877,2024-07-22 04:00:00,Temperature,15.349433964200598,Field3
4878,2024-07-22 05:00:00,SoilMoisture,74.31456328273599,Field1
4879,2024-07-22 06:00:00,SoilMoisture,35.919648473589575,Field1
4880,2024-07-22 07:00:00,SoilPH,20.094662501298288,Field2
4881,2024-07-22 08:00:00,Light,36.82096029790032,Field4
4882,2024-07-22 09:00:00,SoilMoisture,86.12149947485076,Field3
4883,2024-07-22 10:00:00,Humidity,41.95913962583971,Field2
4884,2024-07-22 11:00:00,Humidity,4.061896060133541,Field4
4885,2024-07-22 12:00:00,SoilMoisture,58.670920664604886,Field2
4886,2024-07-22 13:00:00,SoilPH,84.64544682807167,Field4
4887,2024-07-22 14:00:00,Light,77.61953639315107,Field2
4888,2024-07-22 15:00:00,SoilPH,35.410740045068,Field1
4889,2024-07-22 16:00:00,Temperature,16.47271161648003,Field2
4890,2024-07-22 17:00:00,Light,95.24954361142909,Field4
4891,2024-07-22 18:00:00,Light,61.501959594268484,Field2
4892,2024-07-22 19:00:00,Humidity,30.0519819297254,Field1
4893,2024-07-22 20:00:00,Light,38.634706324449766,Field4
4894,2024-07-22 21:00:00,Light,4.647095519141664,Field1
4895,2024-07-22 22:00:00,Humidity,9.401327916411717,Field1
4896,2024-07-22 23:00:00,Light,1.8735468724828896,Field2
4897,2024-07-23 00:00:00,SoilPH,20.294556018496333,Field3
4898,2024-07-23 01:00:00,Light,9.342567617296094,Field2
4899,2024-07-23 02:00:00,SoilMoisture,21.232922687823276,Field3
4900,2024-07-23 03:00:00,Light,65.95861706702412,Field4
4901,2024-07-23 04:00:00,Light,61.342466479239,Field2
4902,2024-07-23 05:00:00,Temperature,40.512980319760395,Field4
4903,2024-07-23 06:00:00,Temperature,93.87179683152033,Field2
4904,2024-07-23 07:00:00,SoilPH,91.41015575620732,Field2
4905,2024-07-23 08:00:00,Temperature,52.45286073366834,Field3
4906,2024-07-23 09:00:00,SoilPH,77.4110046018528,Field1
4907,2024-07-23 10:00:00,Temperature,9.907525444614818,Field3
4908,2024-07-23 11:00:00,Temperature,46.63771809957124,Field3
4909,2024-07-23 12:00:00,Humidity,66.29235615653998,Field4
4910,2024-07-23 13:00:00,SoilPH,89.69943104011932,Field4
4911,2024-07-23 14:00:00,Light,4.393269035493274,Field2
4912,2024-07-23 15:00:00,Temperature,15.126319720090397,Field1
4913,2024-07-23 16:00:00,SoilPH,87.52249171153822,Field3
4914,2024-07-23 17:00:00,Light,99.19843248052372,Field1
4915,2024-07-23 18:00:00,Temperature,38.6674456845004,Field2
4916,2024-07-23 19:00:00,SoilMoisture,83.3248616271887,Field1
4917,2024-07-23 20:00:00,Light,93.6880389290438,Field3
4918,2024-07-23 21:00:00,Temperature,81.1127562033027,Field4
4919,2024-07-23 22:00:00,Temperature,50.57423799615681,Field1
4920,2024-07-23 23:00:00,Light,88.74556025757221,Field4
4921,2024-07-24 00:00:00,SoilPH,44.978320433323596,Field1
4922,2024-07-24 01:00:00,Humidity,64.16701057037353,Field1
4923,2024-07-24 02:00:00,Temperature,4.898571020241338,Field3
4924,2024-07-24 03:00:00,SoilPH,68.95420519276352,Field3
4925,2024-07-24 04:00:00,SoilMoisture,52.09312494432383,Field2
4926,2024-07-24 05:00:00,Light,46.937062505467544,Field3
4927,2024-07-24 06:00:00,SoilPH,99.56642064380678,Field3
4928,2024-07-24 07:00:00,SoilPH,91.02576519801605,Field2
4929,2024-07-24 08:00:00,SoilPH,46.64275762434852,Field1
4930,2024-07-24 09:00:00,Humidity,90.21541824003731,Field2
4931,2024-07-24 10:00:00,Humidity,63.72341996126952,Field2
4932,2024-07-24 11:00:00,SoilMoisture,92.03872721716935,Field4
4933,2024-07-24 12:00:00,Temperature,31.156641061994872,Field4
4934,2024-07-24 13:00:00,Humidity,68.49275156731875,Field3
4935,2024-07-24 14:00:00,Humidity,46.2883927282706,Field2
4936,2024-07-24 15:00:00,Humidity,14.640516450128526,Field2
4937,2024-07-24 16:00:00,Humidity,79.15551394923028,Field2
4938,2024-07-24 17:00:00,SoilMoisture,28.950571961292006,Field3
4939,2024-07-24 18:00:00,SoilPH,2.1327541432650365,Field2
4940,2024-07-24 19:00:00,Light,53.5173154053948,Field4
4941,2024-07-24 20:00:00,Light,19.75147137822122,Field4
4942,2024-07-24 21:00:00,SoilPH,99.20321686033715,Field4
4943,2024-07-24 22:00:00,Temperature,89.27795655485107,Field2
4944,2024-07-24 23:00:00,SoilMoisture,69.80175804086812,Field4
4945,2024-07-25 00:00:00,SoilMoisture,60.66742982674046,Field3
4946,2024-07-25 01:00:00,Humidity,24.992015660043375,Field1
4947,2024-07-25 02:00:00,SoilPH,22.381525696041926,Field2
4948,2024-07-25 03:00:00,Humidity,32.71067207114724,Field1
4949,2024-07-25 04:00:00,Light,17.686091922018278,Field1
4950,2024-07-25 05:00:00,Light,77.05076473834716,Field1
4951,2024-07-25 06:00:00,SoilPH,8.017603702149344,Field1
4952,2024-07-25 07:00:00,Light,65.09583655170233,Field4
4953,2024-07-25 08:00:00,SoilMoisture,89.2963194215111,Field4
4954,2024-07-25 09:00:00,Humidity,79.7595269379289,Field3
4955,2024-07-25 10:00:00,SoilMoisture,48.527915944100506,Field2
4956,2024-07-25 11:00:00,SoilPH,76.73257945889883,Field1
4957,2024-07-25 12:00:00,SoilPH,93.29004436804539,Field3
4958,2024-07-25 13:00:00,Light,20.612287469009594,Field4
4959,2024-07-25 14:00:00,Temperature,44.0365500387619,Field1
4960,2024-07-25 15:00:00,Temperature,50.851725739338825,Field4
4961,2024-07-25 16:00:00,SoilPH,68.57146438117041,Field3
4962,2024-07-25 17:00:00,SoilMoisture,92.04416958774169,Field3
4963,2024-07-25 18:00:00,Humidity,38.0032748544474,Field3
4964,2024-07-25 19:00:00,Temperature,16.390933560024035,Field2
4965,2024-07-25 20:00:00,Temperature,64.93653322264538,Field3
4966,2024-07-25 21:00:00,SoilMoisture,58.5269797386786,Field4
4967,2024-07-25 22:00:00,SoilPH,48.34439985627107,Field4
4968,2024-07-25 23:00:00,Light,53.709076251527,Field3
4969,2024-07-26 00:00:00,SoilMoisture,54.198222404590815,Field4
4970,2024-07-26 01:00:00,SoilPH,78.6691828626617,Field3
4971,2024-07-26 02:00:00,Humidity,30.447238974405224,Field1
4972,2024-07-26 03:00:00,SoilPH,63.90968458081824,Field4
4973,2024-07-26 04:00:00,Light,52.25409826593261,Field3
4974,2024-07-26 05:00:00,SoilPH,15.752246218322707,Field3
4975,2024-07-26 06:00:00,SoilPH,45.87420552222584,Field3
4976,2024-07-26 07:00:00,SoilMoisture,76.10846297115336,Field1
4977,2024-07-26 08:00:00,Light,34.01311009360944,Field3
4978,2024-07-26 09:00:00,Light,25.782302256405785,Field4
4979,2024-07-26 10:00:00,Temperature,15.724284508672037,Field3
4980,2024-07-26 11:00:00,Temperature,68.34650438452739,Field3
4981,2024-07-26 12:00:00,Humidity,99.02535882962263,Field3
4982,2024-07-26 13:00:00,Humidity,51.521625866375956,Field3
4983,2024-07-26 14:00:00,Light,35.08979761319493,Field4
4984,2024-07-26 15:00:00,SoilPH,59.65125394902152,Field3
4985,2024-07-26 16:00:00,Temperature,17.823849962165994,Field1
4986,2024-07-26 17:00:00,Humidity,64.80455646404609,Field1
4987,2024-07-26 18:00:00,Light,39.918624888279176,Field1
4988,2024-07-26 19:00:00,SoilPH,22.916106976631234,Field1
4989,2024-07-26 20:00:00,SoilMoisture,65.40619381689707,Field1
4990,2024-07-26 21:00:00,SoilPH,34.05803305897217,Field1
4991,2024-07-26 22:00:00,Temperature,7.5695987474966415,Field1
4992,2024-07-26 23:00:00,SoilPH,91.36513138406927,Field4
4993,2024-07-27 00:00:00,Temperature,34.64877083153994,Field2
4994,2024-07-27 01:00:00,SoilMoisture,56.71836418576327,Field4
4995,2024-07-27 02:00:00,SoilPH,99.28614462084613,Field2
4996,2024-07-27 03:00:00,SoilMoisture,8.147484342998446,Field1
4997,2024-07-27 04:00:00,Temperature,61.315107464050435,Field3
4998,2024-07-27 05:00:00,Temperature,1.0754476333392216,Field4
4999,2024-07-27 06:00:00,Temperature,73.58548011226945,Field4
5000,2024-07-27 07:00:00,Light,24.760139120973413,Field3
5001,2024-07-27 08:00:00,Temperature,87.73372314863953,Field4
5002,2024-07-27 09:00:00,Humidity,24.463207005796693,Field2
5003,2024-07-27 10:00:00,SoilPH,26.721050146991885,Field1
5004,2024-07-27 11:00:00,Light,7.878281767857176,Field1
5005,2024-07-27 12:00:00,SoilMoisture,8.753469686619242,Field1
5006,2024-07-27 13:00:00,SoilMoisture,27.816864727277046,Field4
5007,2024-07-27 14:00:00,Humidity,74.13191424229971,Field4
5008,2024-07-27 15:00:00,SoilPH,73.69176253310164,Field2
5009,2024-07-27 16:00:00,Humidity,44.51200556665209,Field4
5010,2024-07-27 17:00:00,SoilPH,91.2675776838706,Field1
5011,2024-07-27 18:00:00,SoilMoisture,59.5162039025238,Field4
5012,2024-07-27 19:00:00,Humidity,45.854507357708194,Field2
5013,2024-07-27 20:00:00,SoilMoisture,95.30064991184899,Field4
5014,2024-07-27 21:00:00,SoilPH,10.418652749982382,Field1
5015,2024-07-27 22:00:00,Humidity,9.729532680110498,Field3
5016,2024-07-27 23:00:00,Humidity,13.541778768119272,Field4
5017,2024-07-28 00:00:00,Light,49.721183192936294,Field2
5018,2024-07-28 01:00:00,Light,40.04992570425138,Field4
5019,2024-07-28 02:00:00,SoilPH,64.73367091390124,Field1
5020,2024-07-28 03:00:00,SoilPH,69.79054051528755,Field4
5021,2024-07-28 04:00:00,Humidity,78.40689946547295,Field4
5022,2024-07-28 05:00:00,Light,6.986312416337137,Field3
5023,2024-07-28 06:00:00,SoilPH,30.762008683157372,Field2
5024,2024-07-28 07:00:00,Humidity,62.43889467477813,Field4
5025,2024-07-28 08:00:00,SoilPH,28.37192009498525,Field3
5026,2024-07-28 09:00:00,Temperature,54.23056918078889,Field1
5027,2024-07-28 10:00:00,Light,35.88699932843997,Field3
5028,2024-07-28 11:00:00,SoilPH,34.43952139071107,Field3
5029,2024-07-28 12:00:00,SoilMoisture,91.39098615579124,Field4
5030,2024-07-28 13:00:00,Humidity,17.60766768271157,Field4
5031,2024-07-28 14:00:00,Humidity,18.95002904760139,Field4
5032,2024-07-28 15:00:00,Light,1.6263241034751075,Field4
5033,2024-07-28 16:00:00,Light,11.250266641391038,Field1
5034,2024-07-28 17:00:00,Humidity,15.795584593779521,Field3
5035,2024-07-28 18:00:00,SoilPH,77.87776371678173,Field3
5036,2024-07-28 19:00:00,Light,22.894006891690143,Field4
5037,2024-07-28 20:00:00,Light,88.57258736667558,Field4
5038,2024-07-28 21:00:00,Humidity,68.30596085861512,Field4
5039,2024-07-28 22:00:00,Humidity,9.968102838554083,Field1
5040,2024-07-28 23:00:00,SoilPH,72.67729549768579,Field2
5041,2024-07-29 00:00:00,Humidity,45.733939300741724,Field4
5042,2024-07-29 01:00:00,Temperature,79.53227833097178,Field2
5043,2024-07-29 02:00:00,SoilPH,57.35612495029995,Field2
5044,2024-07-29 03:00:00,SoilMoisture,41.4098781274994,Field2
5045,2024-07-29 04:00:00,SoilPH,1.1978795166733613,Field3
5046,2024-07-29 05:00:00,Temperature,3.6058691133753595,Field4
5047,2024-07-29 06:00:00,SoilMoisture,79.43072634363062,Field4
5048,2024-07-29 07:00:00,SoilPH,4.939700908291755,Field4
5049,2024-07-29 08:00:00,Humidity,32.680013781349295,Field4
5050,2024-07-29 09:00:00,SoilMoisture,14.995394581617393,Field4
5051,2024-07-29 10:00:00,Light,44.407839655031125,Field2
5052,2024-07-29 11:00:00,Humidity,77.8661110759381,Field3
5053,2024-07-29 12:00:00,SoilPH,0.9838826957520586,Field1
5054,2024-07-29 13:00:00,Humidity,61.112131763389414,Field2
5055,2024-07-29 14:00:00,Humidity,9.83059804420302,Field3
5056,2024-07-29 15:00:00,Humidity,74.6572921309103,Field2
5057,2024-07-29 16:00:00,Light,82.4480612065622,Field2
5058,2024-07-29 17:00:00,Humidity,24.29062760812075,Field4
5059,2024-07-29 18:00:00,Light,24.347465946437886,Field2
5060,2024-07-29 19:00:00,SoilPH,57.523613426247586,Field2
5061,2024-07-29 20:00:00,Temperature,37.678022954512656,Field1
5062,2024-07-29 21:00:00,Light,84.3911960531638,Field2
5063,2024-07-29 22:00:00,Humidity,15.943007325533776,Field3
5064,2024-07-29 23:00:00,Light,5.740589892978242,Field4
5065,2024-07-30 00:00:00,SoilMoisture,66.65617161547046,Field2
5066,2024-07-30 01:00:00,SoilPH,19.730078056752966,Field4
5067,2024-07-30 02:00:00,Humidity,13.615366369986702,Field3
5068,2024-07-30 03:00:00,SoilMoisture,69.33936804859593,Field2
5069,2024-07-30 04:00:00,SoilMoisture,86.3326589923564,Field4
5070,2024-07-30 05:00:00,Light,77.329592929851,Field3
5071,2024-07-30 06:00:00,SoilMoisture,14.884458818967005,Field2
5072,2024-07-30 07:00:00,Humidity,57.52939452274204,Field2
5073,2024-07-30 08:00:00,SoilMoisture,29.712799558875457,Field2
5074,2024-07-30 09:00:00,SoilMoisture,9.065531898803236,Field4
5075,2024-07-30 10:00:00,Light,27.190846555804637,Field3
5076,2024-07-30 11:00:00,Humidity,44.00691996441163,Field3
5077,2024-07-30 12:00:00,Temperature,20.500806587525823,Field2
5078,2024-07-30 13:00:00,SoilPH,78.87045138886486,Field1
5079,2024-07-30 14:00:00,Temperature,77.69413988328738,Field2
5080,2024-07-30 15:00:00,Temperature,24.49845971321284,Field2
5081,2024-07-30 16:00:00,Humidity,75.66844061442164,Field1
5082,2024-07-30 17:00:00,Humidity,34.02939016006974,Field3
5083,2024-07-30 18:00:00,SoilMoisture,64.106622746393,Field2
5084,2024-07-30 19:00:00,SoilPH,55.6385686879141,Field1
5085,2024-07-30 20:00:00,Light,55.129503813980755,Field3
5086,2024-07-30 21:00:00,Humidity,19.404733398853512,Field1
5087,2024-07-30 22:00:00,Humidity,16.22867350028957,Field2
5088,2024-07-30 23:00:00,SoilMoisture,48.374180438430045,Field3
5089,2024-07-31 00:00:00,SoilPH,89.02886265288431,Field4
5090,2024-07-31 01:00:00,Light,4.803980150891118,Field4
5091,2024-07-31 02:00:00,SoilPH,56.41032088036998,Field1
5092,2024-07-31 03:00:00,SoilPH,3.7772585285630544,Field1
5093,2024-07-31 04:00:00,SoilMoisture,14.854948800654888,Field2
5094,2024-07-31 05:00:00,Temperature,17.34847734975471,Field2
5095,2024-07-31 06:00:00,Humidity,50.15639133939109,Field3
5096,2024-07-31 07:00:00,Temperature,95.88474625126868,Field4
5097,2024-07-31 08:00:00,Temperature,57.73104041233454,Field2
5098,2024-07-31 09:00:00,Temperature,94.80176988877606,Field2
5099,2024-07-31 10:00:00,SoilMoisture,20.288565283512007,Field1
5100,2024-07-31 11:00:00,Light,23.280703345421937,Field1
5101,2024-07-31 12:00:00,SoilPH,43.22251151424549,Field1
5102,2024-07-31 13:00:00,Temperature,36.7385374637918,Field3
5103,2024-07-31 14:00:00,Light,94.20346929349243,Field3
5104,2024-07-31 15:00:00,SoilMoisture,79.42886199655273,Field3
5105,2024-07-31 16:00:00,Light,98.17336991203705,Field4
5106,2024-07-31 17:00:00,SoilMoisture,43.59186660863641,Field1
5107,2024-07-31 18:00:00,SoilPH,2.8000442903858946,Field2
5108,2024-07-31 19:00:00,Humidity,5.428604253367331,Field3
5109,2024-07-31 20:00:00,Humidity,25.14282887125907,Field4
5110,2024-07-31 21:00:00,SoilPH,35.288702404325775,Field3
5111,2024-07-31 22:00:00,SoilMoisture,6.994891462829189,Field1
5112,2024-07-31 23:00:00,Humidity,56.22747282837596,Field2
5113,2024-08-01 00:00:00,Temperature,74.80208242528145,Field4
5114,2024-08-01 01:00:00,SoilMoisture,55.491146493571165,Field4
5115,2024-08-01 02:00:00,Humidity,26.889234169991493,Field1
5116,2024-08-01 03:00:00,Humidity,76.55388306496098,Field4
5117,2024-08-01 04:00:00,Temperature,79.75062358640365,Field2
5118,2024-08-01 05:00:00,SoilPH,36.15651936094252,Field1
5119,2024-08-01 06:00:00,Humidity,68.95871042635451,Field2
5120,2024-08-01 07:00:00,Temperature,76.33550098211576,Field3
5121,2024-08-01 08:00:00,Light,22.988504053177717,Field3
5122,2024-08-01 09:00:00,SoilPH,13.40051074966352,Field2
5123,2024-08-01 10:00:00,SoilMoisture,84.18389496842767,Field4
5124,2024-08-01 11:00:00,SoilPH,50.278409396606506,Field3
5125,2024-08-01 12:00:00,Humidity,78.21226636592962,Field2
5126,2024-08-01 13:00:00,Humidity,38.528631653332,Field2
5127,2024-08-01 14:00:00,Temperature,91.87872488833798,Field1
5128,2024-08-01 15:00:00,Humidity,63.48126343088405,Field1
5129,2024-08-01 16:00:00,SoilPH,96.82205872228998,Field2
5130,2024-08-01 17:00:00,Temperature,21.465626331722344,Field1
5131,2024-08-01 18:00:00,Light,53.389001226,Field2
5132,2024-08-01 19:00:00,Light,16.678432159354895,Field1
5133,2024-08-01 20:00:00,Light,13.333335779904122,Field3
5134,2024-08-01 21:00:00,Temperature,69.15134205241917,Field3
5135,2024-08-01 22:00:00,SoilPH,22.071823246453746,Field1
5136,2024-08-01 23:00:00,Temperature,79.5640360230687,Field2
5137,2024-08-02 00:00:00,SoilMoisture,53.00895986649641,Field2
5138,2024-08-02 01:00:00,Temperature,83.77560139049235,Field4
5139,2024-08-02 02:00:00,Humidity,30.639495963930198,Field1
5140,2024-08-02 03:00:00,Light,56.09702728131356,Field4
5141,2024-08-02 04:00:00,Temperature,58.293306460122565,Field3
5142,2024-08-02 05:00:00,SoilMoisture,23.674865862940166,Field1
5143,2024-08-02 06:00:00,Humidity,72.74122885429313,Field1
5144,2024-08-02 07:00:00,SoilPH,69.39343619635535,Field3
5145,2024-08-02 08:00:00,Temperature,82.345627694699,Field3
5146,2024-08-02 09:00:00,Light,55.18466523807923,Field3
5147,2024-08-02 10:00:00,Humidity,47.32556139099021,Field2
5148,2024-08-02 11:00:00,Temperature,31.51516741043873,Field3
5149,2024-08-02 12:00:00,Humidity,42.9915089589208,Field3
5150,2024-08-02 13:00:00,Humidity,59.137401387893405,Field4
5151,2024-08-02 14:00:00,Humidity,28.16076944506507,Field4
5152,2024-08-02 15:00:00,SoilMoisture,50.77000436118897,Field1
5153,2024-08-02 16:00:00,Temperature,73.00771628940845,Field3
5154,2024-08-02 17:00:00,Humidity,43.801867471843124,Field1
5155,2024-08-02 18:00:00,Temperature,22.423708443444568,Field2
5156,2024-08-02 19:00:00,Humidity,44.01470484034745,Field1
5157,2024-08-02 20:00:00,Light,85.32656653891084,Field3
5158,2024-08-02 21:00:00,Temperature,56.69934214114439,Field1
5159,2024-08-02 22:00:00,Temperature,70.64566671387303,Field3
5160,2024-08-02 23:00:00,Light,19.79169819148262,Field2
5161,2024-08-03 00:00:00,Temperature,14.378089886541435,Field3
5162,2024-08-03 01:00:00,Humidity,21.065269088588323,Field1
5163,2024-08-03 02:00:00,SoilMoisture,70.86835161248098,Field1
5164,2024-08-03 03:00:00,Temperature,87.65331072606286,Field1
5165,2024-08-03 04:00:00,Light,98.61729193691227,Field4
5166,2024-08-03 05:00:00,SoilMoisture,87.74700911728863,Field2
5167,2024-08-03 06:00:00,Temperature,86.35424094778129,Field2
5168,2024-08-03 07:00:00,Humidity,76.63886025863783,Field4
5169,2024-08-03 08:00:00,SoilPH,98.85449819205292,Field2
5170,2024-08-03 09:00:00,SoilPH,6.058191773620769,Field2
5171,2024-08-03 10:00:00,SoilMoisture,70.16993941897073,Field3
5172,2024-08-03 11:00:00,Light,74.50964493553492,Field3
5173,2024-08-03 12:00:00,Temperature,48.039563056863855,Field4
5174,2024-08-03 13:00:00,SoilPH,96.36625071077847,Field4
5175,2024-08-03 14:00:00,SoilPH,68.28036176414501,Field2
5176,2024-08-03 15:00:00,Temperature,48.7688898193303,Field2
5177,2024-08-03 16:00:00,Temperature,53.42000703605967,Field3
5178,2024-08-03 17:00:00,Light,87.92314766786521,Field4
5179,2024-08-03 18:00:00,Temperature,50.347205876074355,Field2
5180,2024-08-03 19:00:00,SoilPH,60.247806081717606,Field3
5181,2024-08-03 20:00:00,Temperature,86.6867764386966,Field4
5182,2024-08-03 21:00:00,Humidity,58.854184844780434,Field2
5183,2024-08-03 22:00:00,SoilPH,92.23385033135246,Field2
5184,2024-08-03 23:00:00,SoilMoisture,27.496537269471755,Field3
5185,2024-08-04 00:00:00,Light,39.09385248983529,Field4
5186,2024-08-04 01:00:00,SoilPH,12.46137911086378,Field4
5187,2024-08-04 02:00:00,Temperature,29.476832670097853,Field4
5188,2024-08-04 03:00:00,Light,58.97156360711337,Field3
5189,2024-08-04 04:00:00,Light,74.69608217002941,Field2
5190,2024-08-04 05:00:00,SoilMoisture,17.41519878849106,Field4
5191,2024-08-04 06:00:00,Humidity,6.984874819319198,Field3
5192,2024-08-04 07:00:00,Humidity,49.74059922566734,Field1
5193,2024-08-04 08:00:00,Temperature,45.66197998018603,Field4
5194,2024-08-04 09:00:00,Humidity,46.607808963623896,Field3
5195,2024-08-04 10:00:00,Light,37.77586701865998,Field4
5196,2024-08-04 11:00:00,Temperature,4.998822296428074,Field2
5197,2024-08-04 12:00:00,Humidity,67.72571202581406,Field2
5198,2024-08-04 13:00:00,Temperature,14.528808137867843,Field4
5199,2024-08-04 14:00:00,Light,32.78990469172302,Field4
5200,2024-08-04 15:00:00,Light,84.26113605191108,Field3
5201,2024-08-04 16:00:00,SoilPH,93.17349026824238,Field1
5202,2024-08-04 17:00:00,Humidity,11.706247795692493,Field3
5203,2024-08-04 18:00:00,Humidity,24.30503606934925,Field4
